# assumes 12 time steps per hour from day 335 - day 365
# julian decimal day, ignore, diffuse solar, global horiz solar
354.6597,0.000,0.000,0.000
354.6632,0.000,0.000,0.000
354.6667,0.000,0.000,0.000
354.6701,0.000,0.000,0.000
354.6736,0.000,0.000,0.000
354.6771,0.000,0.000,0.000
354.6805,0.000,0.000,0.000
354.6840,0.000,0.000,0.000
354.6875,0.000,0.000,0.000
354.6910,0.000,0.000,0.000
354.6945,0.000,0.000,0.000
354.6979,0.000,0.000,0.000
354.7014,0.000,0.000,0.000
354.7049,0.000,0.000,0.000
354.7083,0.000,0.000,0.000
354.7118,0.000,0.000,0.000
354.7153,0.000,0.000,0.000
354.7188,0.000,0.000,0.000
354.7222,0.000,0.000,0.000
354.7257,0.000,0.000,0.000
354.7292,0.000,0.000,0.000
354.7326,0.000,0.000,0.000
354.7361,0.000,0.000,0.000
354.7396,0.000,0.000,0.000
354.7430,0.000,0.000,0.000
354.7465,0.000,0.000,0.000
354.7500,0.000,0.000,0.000
354.7535,0.000,0.000,0.000
354.7570,0.000,0.000,0.000
354.7604,0.000,0.000,0.000
354.7639,0.000,0.000,0.000
354.7674,0.000,0.000,0.000
354.7708,0.000,0.000,0.000
354.7743,0.000,0.000,0.000
354.7778,0.000,0.000,0.000
354.7812,0.000,0.000,0.000
354.7847,0.000,0.000,0.000
354.7882,0.000,0.000,0.000
354.7917,0.000,0.000,0.000
354.7951,0.000,0.000,0.000
354.7986,0.000,0.000,0.000
354.8021,0.000,0.000,0.000
354.8055,0.000,0.000,0.000
354.8090,0.000,0.000,0.000
354.8125,0.000,0.000,0.000
354.8160,0.000,0.000,0.000
354.8195,0.000,0.000,0.000
354.8229,0.000,0.000,0.000
354.8264,0.000,0.000,0.000
354.8299,0.000,0.000,0.000
354.8333,0.000,0.000,0.000
354.8368,0.000,0.000,0.000
354.8403,0.000,0.000,0.000
354.8438,0.000,0.000,0.000
354.8472,0.000,0.000,0.000
354.8507,0.000,0.000,0.000
354.8542,0.000,0.000,0.000
354.8576,0.000,0.000,0.000
354.8611,0.000,0.000,0.000
354.8646,0.000,0.000,0.000
354.8680,0.000,0.000,0.000
354.8715,0.000,0.000,0.000
354.8750,0.000,0.000,0.000
354.8785,0.000,0.000,0.000
354.8820,0.000,0.000,0.000
354.8854,0.000,0.000,0.000
354.8889,0.000,0.000,0.000
354.8924,0.000,0.000,0.000
354.8958,0.000,0.000,0.000
354.8993,0.000,0.000,0.000
354.9028,0.000,0.000,0.000
354.9062,0.000,0.000,0.000
354.9097,0.000,0.000,0.000
354.9132,0.000,0.000,0.000
354.9167,0.000,0.000,0.000
354.9201,0.000,0.000,0.000
354.9236,0.000,0.000,0.000
354.9271,0.000,0.000,0.000
354.9305,0.000,0.000,0.000
354.9340,0.000,0.000,0.000
354.9375,0.000,0.000,0.000
354.9410,0.000,0.000,0.000
354.9445,0.000,0.000,0.000
354.9479,0.000,0.000,0.000
354.9514,0.000,0.000,0.000
354.9549,0.000,0.000,0.000
354.9583,0.000,0.000,0.000
354.9618,0.000,0.000,0.000
354.9653,0.000,0.000,0.000
354.9688,0.000,0.000,0.000
354.9722,0.000,0.000,0.000
354.9757,0.000,0.000,0.000
354.9792,0.000,0.000,0.000
354.9826,0.000,0.000,0.000
354.9861,0.000,0.000,0.000
354.9896,0.000,0.000,0.000
354.9930,0.000,0.000,0.000
354.9965,0.000,0.000,0.000
355.0000,0.000,0.000,0.000
355.0035,0.000,0.000,0.000
355.0070,0.000,0.000,0.000
355.0104,0.000,0.000,0.000
355.0139,0.000,0.000,0.000
355.0174,0.000,0.000,0.000
355.0208,0.000,0.000,0.000
355.0243,0.000,0.000,0.000
355.0278,0.000,0.000,0.000
355.0312,0.000,0.000,0.000
355.0347,0.000,0.000,0.000
355.0382,0.000,0.000,0.000
355.0417,0.000,0.000,0.000
355.0451,0.000,0.000,0.000
355.0486,0.000,0.000,0.000
355.0521,0.000,0.000,0.000
355.0555,0.000,0.000,0.000
355.0590,0.000,0.000,0.000
355.0625,0.000,0.000,0.000
355.0660,0.000,0.000,0.000
355.0695,0.000,0.000,0.000
355.0729,0.000,0.000,0.000
355.0764,0.000,0.000,0.000
355.0799,0.000,0.000,0.000
355.0833,0.000,0.000,0.000
355.0868,0.000,0.000,0.000
355.0903,0.000,0.000,0.000
355.0938,0.000,0.000,0.000
355.0972,0.000,0.000,0.000
355.1007,0.000,0.000,0.000
355.1042,0.000,0.000,0.000
355.1076,0.000,0.000,0.000
355.1111,0.000,0.000,0.000
355.1146,0.000,0.000,0.000
355.1180,0.000,0.000,0.000
355.1215,0.000,0.000,0.000
355.1250,0.000,0.000,0.000
355.1285,0.000,0.000,0.000
355.1320,0.000,0.000,0.000
355.1354,0.000,0.000,0.000
355.1389,0.000,0.000,0.000
355.1424,0.000,0.000,0.000
355.1458,0.000,0.000,0.000
355.1493,0.000,0.000,0.000
355.1528,0.000,0.000,0.000
355.1562,0.000,0.000,0.000
355.1597,0.000,0.000,0.000
355.1632,0.000,0.000,0.000
355.1667,0.000,0.000,0.000
355.1701,0.000,0.000,0.000
355.1736,0.000,0.000,0.000
355.1771,0.000,0.000,0.000
355.1805,0.000,0.000,0.000
355.1840,0.000,0.000,0.000
355.1875,0.000,0.000,0.000
355.1910,0.000,0.000,0.000
355.1945,0.000,0.000,0.000
355.1979,0.000,0.000,0.000
355.2014,0.000,0.000,0.000
355.2049,0.000,0.000,0.000
355.2083,0.000,0.000,0.000
355.2118,0.000,0.000,0.000
355.2153,0.000,0.000,0.000
355.2188,0.000,0.000,0.000
355.2222,0.000,0.000,0.000
355.2257,0.000,0.000,0.000
355.2292,0.000,0.000,0.000
355.2326,0.000,0.000,0.000
355.2361,0.000,0.000,0.000
355.2396,0.000,0.000,0.000
355.2430,0.000,0.000,0.000
355.2465,0.000,0.000,0.000
355.2500,0.000,0.000,0.000
355.2535,0.000,0.000,0.000
355.2570,0.000,0.000,0.000
355.2604,0.000,0.000,0.000
355.2639,0.000,0.000,0.000
355.2674,0.000,0.000,0.000
355.2708,0.000,0.000,0.000
355.2743,0.000,0.000,0.000
355.2778,0.000,0.000,0.000
355.2812,0.000,0.000,0.000
355.2847,0.000,0.000,0.000
355.2882,0.000,1.000,1.000
355.2917,0.000,1.000,1.000
355.2951,0.000,2.000,2.000
355.2986,0.000,3.000,3.000
355.3021,0.000,5.000,5.000
355.3055,0.000,6.000,6.000
355.3090,0.000,5.000,5.000
355.3125,0.000,6.000,6.000
355.3160,0.000,8.000,8.000
355.3195,0.000,10.000,10.0
355.3229,0.000,14.000,14.0
355.3264,0.000,17.000,17.0
355.3299,0.000,17.000,17.0
355.3333,0.000,16.000,16.0
355.3368,0.000,17.000,17.0
355.3403,0.000,21.000,21.0
355.3438,0.000,25.000,25.0
355.3472,0.000,27.000,27.0
355.3507,0.000,27.000,27.0
355.3542,0.000,27.000,27.0
355.3576,0.000,28.000,28.0
355.3611,0.000,30.000,30.0
355.3646,0.000,33.000,33.0
355.3680,0.000,36.000,36.0
355.3715,0.000,42.000,42.0
355.3750,0.000,43.000,43.0
355.3785,0.000,42.000,42.0
355.3820,0.000,42.000,42.0
355.3854,0.000,41.000,41.0
355.3889,0.000,40.000,40.0
355.3924,0.000,47.000,47.0
355.3958,0.000,55.000,55.0
355.3993,0.000,63.000,63.0
355.4028,0.000,72.000,72.0
355.4062,0.000,76.000,76.0
355.4097,0.000,70.000,70.0
355.4132,0.000,63.000,63.0
355.4167,0.000,67.000,67.0
355.4201,0.000,75.000,75.0
355.4236,0.000,84.000,84.0
355.4271,0.000,77.000,77.0
355.4305,0.000,72.000,72.0
355.4340,0.000,75.000,75.0
355.4375,0.000,82.000,82.0
355.4410,0.000,80.000,80.0
355.4445,0.000,67.000,67.0
355.4479,0.000,59.000,59.0
355.4514,0.000,60.000,60.0
355.4549,0.000,59.000,59.0
355.4583,0.000,61.000,61.0
355.4618,0.000,65.000,65.0
355.4653,0.000,64.000,64.0
355.4688,0.000,64.000,64.0
355.4722,0.000,64.000,64.0
355.4757,0.000,66.000,66.0
355.4792,0.000,64.000,64.0
355.4826,0.000,62.000,62.0
355.4861,0.000,64.000,64.0
355.4896,0.000,71.000,71.0
355.4930,0.000,73.000,73.0
355.4965,0.000,67.000,67.0
355.5000,0.000,57.000,57.0
355.5035,0.000,51.000,51.0
355.5070,0.000,50.000,50.0
355.5104,0.000,53.000,53.0
355.5139,0.000,46.000,46.0
355.5174,0.000,39.000,39.0
355.5208,0.000,34.000,34.0
355.5243,0.000,33.000,33.0
355.5278,0.000,32.000,32.0
355.5312,0.000,31.000,31.0
355.5347,0.000,32.000,32.0
355.5382,0.000,39.000,39.0
355.5417,0.000,35.000,35.0
355.5451,0.000,33.000,33.0
355.5486,0.000,29.000,29.0
355.5521,0.000,29.000,29.0
355.5555,0.000,28.000,28.0
355.5590,0.000,28.000,28.0
355.5625,0.000,28.000,28.0
355.5660,0.000,29.000,29.0
355.5695,0.000,29.000,29.0
355.5729,0.000,29.000,29.0
355.5764,0.000,28.000,28.0
355.5799,0.000,25.000,25.0
355.5833,0.000,19.000,19.0
355.5868,0.000,12.000,12.0
355.5903,0.000,9.000,9.000
355.5938,0.000,9.000,9.000
355.5972,0.000,9.000,9.000
355.6007,0.000,10.000,10.0
355.6042,0.000,10.000,10.0
355.6076,0.000,8.000,8.000
355.6111,0.000,7.000,7.000
355.6146,0.000,5.000,5.000
355.6180,0.000,4.000,4.000
355.6215,0.000,3.000,3.000
355.6250,0.000,2.000,2.000
355.6285,0.000,1.000,1.000
355.6320,0.000,0.000,0.000
355.6354,0.000,0.000,0.000
355.6389,0.000,0.000,0.000
355.6424,0.000,0.000,0.000
355.6458,0.000,0.000,0.000
355.6493,0.000,0.000,0.000
355.6528,0.000,0.000,0.000
355.6562,0.000,0.000,0.000
355.6597,0.000,0.000,0.000
355.6632,0.000,0.000,0.000
355.6667,0.000,0.000,0.000
355.6701,0.000,0.000,0.000
355.6736,0.000,0.000,0.000
355.6771,0.000,0.000,0.000
355.6805,0.000,0.000,0.000
355.6840,0.000,0.000,0.000
355.6875,0.000,0.000,0.000
355.6910,0.000,0.000,0.000
355.6945,0.000,0.000,0.000
355.6979,0.000,0.000,0.000
355.7014,0.000,0.000,0.000
355.7049,0.000,0.000,0.000
355.7083,0.000,0.000,0.000
355.7118,0.000,0.000,0.000
355.7153,0.000,0.000,0.000
355.7188,0.000,0.000,0.000
355.7222,0.000,0.000,0.000
355.7257,0.000,0.000,0.000
355.7292,0.000,0.000,0.000
355.7326,0.000,0.000,0.000
355.7361,0.000,0.000,0.000
355.7396,0.000,0.000,0.000
355.7430,0.000,0.000,0.000
355.7465,0.000,0.000,0.000
355.7500,0.000,0.000,0.000
355.7535,0.000,0.000,0.000
355.7570,0.000,0.000,0.000
355.7604,0.000,0.000,0.000
355.7639,0.000,0.000,0.000
355.7674,0.000,0.000,0.000
355.7708,0.000,0.000,0.000
355.7743,0.000,0.000,0.000
355.7778,0.000,0.000,0.000
355.7812,0.000,0.000,0.000
355.7847,0.000,0.000,0.000
355.7882,0.000,0.000,0.000
355.7917,0.000,0.000,0.000
355.7951,0.000,0.000,0.000
355.7986,0.000,0.000,0.000
355.8021,0.000,0.000,0.000
355.8055,0.000,0.000,0.000
355.8090,0.000,0.000,0.000
355.8125,0.000,0.000,0.000
355.8160,0.000,0.000,0.000
355.8195,0.000,0.000,0.000
355.8229,0.000,0.000,0.000
355.8264,0.000,0.000,0.000
355.8299,0.000,0.000,0.000
355.8333,0.000,0.000,0.000
355.8368,0.000,0.000,0.000
355.8403,0.000,0.000,0.000
355.8438,0.000,0.000,0.000
355.8472,0.000,0.000,0.000
355.8507,0.000,0.000,0.000
355.8542,0.000,0.000,0.000
355.8576,0.000,0.000,0.000
355.8611,0.000,0.000,0.000
355.8646,0.000,0.000,0.000
355.8680,0.000,0.000,0.000
355.8715,0.000,0.000,0.000
355.8750,0.000,0.000,0.000
355.8785,0.000,0.000,0.000
355.8820,0.000,0.000,0.000
355.8854,0.000,0.000,0.000
355.8889,0.000,0.000,0.000
355.8924,0.000,0.000,0.000
355.8958,0.000,0.000,0.000
355.8993,0.000,0.000,0.000
355.9028,0.000,0.000,0.000
355.9062,0.000,0.000,0.000
355.9097,0.000,0.000,0.000
355.9132,0.000,0.000,0.000
355.9167,0.000,0.000,0.000
355.9201,0.000,0.000,0.000
355.9236,0.000,0.000,0.000
355.9271,0.000,0.000,0.000
355.9305,0.000,0.000,0.000
355.9340,0.000,0.000,0.000
355.9375,0.000,0.000,0.000
355.9410,0.000,0.000,0.000
355.9445,0.000,0.000,0.000
355.9479,0.000,0.000,0.000
355.9514,0.000,0.000,0.000
355.9549,0.000,0.000,0.000
355.9583,0.000,0.000,0.000
355.9618,0.000,0.000,0.000
355.9653,0.000,0.000,0.000
355.9688,0.000,0.000,0.000
355.9722,0.000,0.000,0.000
355.9757,0.000,0.000,0.000
355.9792,0.000,0.000,0.000
355.9826,0.000,0.000,0.000
355.9861,0.000,0.000,0.000
355.9896,0.000,0.000,0.000
355.9930,0.000,0.000,0.000
355.9965,0.000,0.000,0.000
356.0000,0.000,0.000,0.000
356.0035,0.000,0.000,0.000
356.0070,0.000,0.000,0.000
356.0104,0.000,0.000,0.000
356.0139,0.000,0.000,0.000
356.0174,0.000,0.000,0.000
356.0208,0.000,0.000,0.000
356.0243,0.000,0.000,0.000
356.0278,0.000,0.000,0.000
356.0312,0.000,0.000,0.000
356.0347,0.000,0.000,0.000
356.0382,0.000,0.000,0.000
356.0417,0.000,0.000,0.000
356.0451,0.000,0.000,0.000
356.0486,0.000,0.000,0.000
356.0521,0.000,0.000,0.000
356.0555,0.000,0.000,0.000
356.0590,0.000,0.000,0.000
356.0625,0.000,0.000,0.000
356.0660,0.000,0.000,0.000
356.0695,0.000,0.000,0.000
356.0729,0.000,0.000,0.000
356.0764,0.000,0.000,0.000
356.0799,0.000,0.000,0.000
356.0833,0.000,0.000,0.000
356.0868,0.000,0.000,0.000
356.0903,0.000,0.000,0.000
356.0938,0.000,0.000,0.000
356.0972,0.000,0.000,0.000
356.1007,0.000,0.000,0.000
356.1042,0.000,0.000,0.000
356.1076,0.000,0.000,0.000
356.1111,0.000,0.000,0.000
356.1146,0.000,0.000,0.000
356.1180,0.000,0.000,0.000
356.1215,0.000,0.000,0.000
356.1250,0.000,0.000,0.000
356.1285,0.000,0.000,0.000
356.1320,0.000,0.000,0.000
356.1354,0.000,0.000,0.000
356.1389,0.000,0.000,0.000
356.1424,0.000,0.000,0.000
356.1458,0.000,0.000,0.000
356.1493,0.000,0.000,0.000
356.1528,0.000,0.000,0.000
356.1562,0.000,0.000,0.000
356.1597,0.000,0.000,0.000
356.1632,0.000,0.000,0.000
356.1667,0.000,0.000,0.000
356.1701,0.000,0.000,0.000
356.1736,0.000,0.000,0.000
356.1771,0.000,0.000,0.000
356.1805,0.000,0.000,0.000
356.1840,0.000,0.000,0.000
356.1875,0.000,0.000,0.000
356.1910,0.000,0.000,0.000
356.1945,0.000,0.000,0.000
356.1979,0.000,0.000,0.000
356.2014,0.000,0.000,0.000
356.2049,0.000,0.000,0.000
356.2083,0.000,0.000,0.000
356.2118,0.000,0.000,0.000
356.2153,0.000,0.000,0.000
356.2188,0.000,0.000,0.000
356.2222,0.000,0.000,0.000
356.2257,0.000,0.000,0.000
356.2292,0.000,0.000,0.000
356.2326,0.000,0.000,0.000
356.2361,0.000,0.000,0.000
356.2396,0.000,0.000,0.000
356.2430,0.000,0.000,0.000
356.2465,0.000,0.000,0.000
356.2500,0.000,0.000,0.000
356.2535,0.000,0.000,0.000
356.2570,0.000,0.000,0.000
356.2604,0.000,0.000,0.000
356.2639,0.000,0.000,0.000
356.2674,0.000,0.000,0.000
356.2708,0.000,0.000,0.000
356.2743,0.000,0.000,0.000
356.2778,0.000,1.000,1.000
356.2812,0.000,1.000,1.000
356.2847,0.000,2.000,2.000
356.2882,0.000,4.000,4.000
356.2917,0.000,5.000,5.000
356.2951,0.000,8.000,8.000
356.2986,0.000,9.000,9.000
356.3021,0.000,10.000,10.0
356.3055,0.000,11.000,11.0
356.3090,0.000,13.000,13.0
356.3125,0.000,16.000,16.0
356.3160,0.000,19.000,19.0
356.3195,0.000,22.000,22.0
356.3229,0.000,25.000,25.0
356.3264,0.000,29.000,29.0
356.3299,0.000,35.000,35.0
356.3333,0.000,41.000,41.0
356.3368,0.000,47.000,47.0
356.3403,0.000,53.000,53.0
356.3438,0.000,56.000,56.0
356.3472,0.000,58.000,58.0
356.3507,0.000,61.000,61.0
356.3542,0.000,67.000,67.0
356.3576,0.000,83.000,83.0
356.3611,0.000,100.000,100
356.3646,0.000,106.000,106
356.3680,0.000,104.000,104
356.3715,0.000,102.000,102
356.3750,0.000,102.000,102
356.3785,0.000,111.000,111
356.3820,0.000,122.000,122
356.3854,0.000,119.000,119
356.3889,0.000,118.000,118
356.3924,0.000,123.000,123
356.3958,0.000,118.000,118
356.3993,0.000,118.000,118
356.4028,0.000,126.000,126
356.4062,0.000,129.000,129
356.4097,0.000,141.000,141
356.4132,0.000,146.000,146
356.4167,0.000,136.000,136
356.4201,0.000,131.000,131
356.4236,0.000,136.000,136
356.4271,0.000,142.000,142
356.4305,0.000,129.000,129
356.4340,0.000,123.000,123
356.4375,0.000,125.000,125
356.4410,0.000,125.000,125
356.4445,0.000,123.000,123
356.4479,0.000,128.000,128
356.4514,0.000,140.000,140
356.4549,0.000,157.000,157
356.4583,0.000,174.000,174
356.4618,0.000,180.000,180
356.4653,0.000,169.000,169
356.4688,0.000,154.000,154
356.4722,0.000,145.000,145
356.4757,0.000,141.000,141
356.4792,0.000,142.000,142
356.4826,0.000,134.000,134
356.4861,0.000,126.000,126
356.4896,0.000,133.000,133
356.4930,0.000,147.000,147
356.4965,0.000,146.000,146
356.5000,0.000,123.000,123
356.5035,0.000,110.000,110
356.5070,0.000,112.000,112
356.5104,0.000,104.000,104
356.5139,0.000,94.000,94.0
356.5174,0.000,83.000,83.0
356.5208,0.000,85.000,85.0
356.5243,0.000,91.000,91.0
356.5278,0.000,86.000,86.0
356.5312,0.000,80.000,80.0
356.5347,0.000,74.000,74.0
356.5382,0.000,69.000,69.0
356.5417,0.000,65.000,65.0
356.5451,0.000,68.000,68.0
356.5486,0.000,70.000,70.0
356.5521,0.000,73.000,73.0
356.5555,0.000,75.000,75.0
356.5590,0.000,69.000,69.0
356.5625,0.000,63.000,63.0
356.5660,0.000,59.000,59.0
356.5695,0.000,59.000,59.0
356.5729,0.000,66.000,66.0
356.5764,0.000,63.000,63.0
356.5799,0.000,48.000,48.0
356.5833,0.000,36.000,36.0
356.5868,0.000,28.000,28.0
356.5903,0.000,23.000,23.0
356.5938,0.000,20.000,20.0
356.5972,0.000,14.000,14.0
356.6007,0.000,10.000,10.0
356.6042,0.000,8.000,8.000
356.6076,0.000,8.000,8.000
356.6111,0.000,7.000,7.000
356.6146,0.000,5.000,5.000
356.6180,0.000,4.000,4.000
356.6215,0.000,4.000,4.000
356.6250,0.000,3.000,3.000
356.6285,0.000,2.000,2.000
356.6320,0.000,1.000,1.000
356.6354,0.000,1.000,1.000
356.6389,0.000,0.000,0.000
356.6424,0.000,0.000,0.000
356.6458,0.000,0.000,0.000
356.6493,0.000,0.000,0.000
356.6528,0.000,0.000,0.000
356.6562,0.000,0.000,0.000
356.6597,0.000,0.000,0.000
356.6632,0.000,0.000,0.000
356.6667,0.000,0.000,0.000
356.6701,0.000,0.000,0.000
356.6736,0.000,0.000,0.000
356.6771,0.000,0.000,0.000
356.6805,0.000,0.000,0.000
356.6840,0.000,0.000,0.000
356.6875,0.000,0.000,0.000
356.6910,0.000,0.000,0.000
356.6945,0.000,0.000,0.000
356.6979,0.000,0.000,0.000
356.7014,0.000,0.000,0.000
356.7049,0.000,0.000,0.000
356.7083,0.000,0.000,0.000
356.7118,0.000,0.000,0.000
356.7153,0.000,0.000,0.000
356.7188,0.000,0.000,0.000
356.7222,0.000,0.000,0.000
356.7257,0.000,0.000,0.000
356.7292,0.000,0.000,0.000
356.7326,0.000,0.000,0.000
356.7361,0.000,0.000,0.000
356.7396,0.000,0.000,0.000
356.7430,0.000,0.000,0.000
356.7465,0.000,0.000,0.000
356.7500,0.000,0.000,0.000
356.7535,0.000,0.000,0.000
356.7570,0.000,0.000,0.000
356.7604,0.000,0.000,0.000
356.7639,0.000,0.000,0.000
356.7674,0.000,0.000,0.000
356.7708,0.000,0.000,0.000
356.7743,0.000,0.000,0.000
356.7778,0.000,0.000,0.000
356.7812,0.000,0.000,0.000
356.7847,0.000,0.000,0.000
356.7882,0.000,0.000,0.000
356.7917,0.000,0.000,0.000
356.7951,0.000,0.000,0.000
356.7986,0.000,0.000,0.000
356.8021,0.000,0.000,0.000
356.8055,0.000,0.000,0.000
356.8090,0.000,0.000,0.000
356.8125,0.000,0.000,0.000
356.8160,0.000,0.000,0.000
356.8195,0.000,0.000,0.000
356.8229,0.000,0.000,0.000
356.8264,0.000,0.000,0.000
356.8299,0.000,0.000,0.000
356.8333,0.000,0.000,0.000
356.8368,0.000,0.000,0.000
356.8403,0.000,0.000,0.000
356.8438,0.000,0.000,0.000
356.8472,0.000,0.000,0.000
356.8507,0.000,0.000,0.000
356.8542,0.000,0.000,0.000
356.8576,0.000,0.000,0.000
356.8611,0.000,0.000,0.000
356.8646,0.000,0.000,0.000
356.8680,0.000,0.000,0.000
356.8715,0.000,0.000,0.000
356.8750,0.000,0.000,0.000
356.8785,0.000,0.000,0.000
356.8820,0.000,0.000,0.000
356.8854,0.000,0.000,0.000
356.8889,0.000,0.000,0.000
356.8924,0.000,0.000,0.000
356.8958,0.000,0.000,0.000
356.8993,0.000,0.000,0.000
356.9028,0.000,0.000,0.000
356.9062,0.000,0.000,0.000
356.9097,0.000,0.000,0.000
356.9132,0.000,0.000,0.000
356.9167,0.000,0.000,0.000
356.9201,0.000,0.000,0.000
356.9236,0.000,0.000,0.000
356.9271,0.000,0.000,0.000
356.9305,0.000,0.000,0.000
356.9340,0.000,0.000,0.000
356.9375,0.000,0.000,0.000
356.9410,0.000,0.000,0.000
356.9445,0.000,0.000,0.000
356.9479,0.000,0.000,0.000
356.9514,0.000,0.000,0.000
356.9549,0.000,0.000,0.000
356.9583,0.000,0.000,0.000
356.9618,0.000,0.000,0.000
356.9653,0.000,0.000,0.000
356.9688,0.000,0.000,0.000
356.9722,0.000,0.000,0.000
356.9757,0.000,0.000,0.000
356.9792,0.000,0.000,0.000
356.9826,0.000,0.000,0.000
356.9861,0.000,0.000,0.000
356.9896,0.000,0.000,0.000
356.9930,0.000,0.000,0.000
356.9965,0.000,0.000,0.000
357.0000,0.000,0.000,0.000
357.0035,0.000,0.000,0.000
357.0070,0.000,0.000,0.000
357.0104,0.000,0.000,0.000
357.0139,0.000,0.000,0.000
357.0174,0.000,0.000,0.000
357.0208,0.000,0.000,0.000
357.0243,0.000,0.000,0.000
357.0278,0.000,0.000,0.000
357.0312,0.000,0.000,0.000
357.0347,0.000,0.000,0.000
357.0382,0.000,0.000,0.000
357.0417,0.000,0.000,0.000
357.0451,0.000,0.000,0.000
357.0486,0.000,0.000,0.000
357.0521,0.000,0.000,0.000
357.0555,0.000,0.000,0.000
357.0590,0.000,0.000,0.000
357.0625,0.000,0.000,0.000
357.0660,0.000,0.000,0.000
357.0695,0.000,0.000,0.000
357.0729,0.000,0.000,0.000
357.0764,0.000,0.000,0.000
357.0799,0.000,0.000,0.000
357.0833,0.000,0.000,0.000
357.0868,0.000,0.000,0.000
357.0903,0.000,0.000,0.000
357.0938,0.000,0.000,0.000
357.0972,0.000,0.000,0.000
357.1007,0.000,0.000,0.000
357.1042,0.000,0.000,0.000
357.1076,0.000,0.000,0.000
357.1111,0.000,0.000,0.000
357.1146,0.000,0.000,0.000
357.1180,0.000,0.000,0.000
357.1215,0.000,0.000,0.000
357.1250,0.000,0.000,0.000
357.1285,0.000,0.000,0.000
357.1320,0.000,0.000,0.000
357.1354,0.000,0.000,0.000
357.1389,0.000,0.000,0.000
357.1424,0.000,0.000,0.000
357.1458,0.000,0.000,0.000
357.1493,0.000,0.000,0.000
357.1528,0.000,0.000,0.000
357.1562,0.000,0.000,0.000
357.1597,0.000,0.000,0.000
357.1632,0.000,0.000,0.000
357.1667,0.000,0.000,0.000
357.1701,0.000,0.000,0.000
357.1736,0.000,0.000,0.000
357.1771,0.000,0.000,0.000
357.1805,0.000,0.000,0.000
357.1840,0.000,0.000,0.000
357.1875,0.000,0.000,0.000
357.1910,0.000,0.000,0.000
357.1945,0.000,0.000,0.000
357.1979,0.000,0.000,0.000
357.2014,0.000,0.000,0.000
357.2049,0.000,0.000,0.000
357.2083,0.000,0.000,0.000
357.2118,0.000,0.000,0.000
357.2153,0.000,0.000,0.000
357.2188,0.000,0.000,0.000
357.2222,0.000,0.000,0.000
357.2257,0.000,0.000,0.000
357.2292,0.000,0.000,0.000
357.2326,0.000,0.000,0.000
357.2361,0.000,0.000,0.000
357.2396,0.000,0.000,0.000
357.2430,0.000,0.000,0.000
357.2465,0.000,0.000,0.000
357.2500,0.000,0.000,0.000
357.2535,0.000,0.000,0.000
357.2570,0.000,0.000,0.000
357.2604,0.000,0.000,0.000
357.2639,0.000,0.000,0.000
357.2674,0.000,0.000,0.000
357.2708,0.000,0.000,0.000
357.2743,0.000,0.000,0.000
357.2778,0.000,0.000,0.000
357.2812,0.000,1.000,1.000
357.2847,0.000,2.000,2.000
357.2882,0.000,4.000,4.000
357.2917,0.000,5.000,5.000
357.2951,0.000,7.000,7.000
357.2986,0.000,11.000,11.0
357.3021,0.000,20.000,20.0
357.3055,0.000,25.000,25.0
357.3090,0.000,30.000,30.0
357.3125,0.000,32.000,32.0
357.3160,0.000,39.000,39.0
357.3195,0.000,51.000,51.0
357.3229,0.000,61.000,61.0
357.3264,0.000,76.000,76.0
357.3299,0.000,92.000,92.0
357.3333,0.000,110.000,110
357.3368,0.000,128.000,128
357.3403,0.000,146.000,146
357.3438,0.000,163.000,163
357.3472,0.000,176.000,176
357.3507,0.000,169.000,169
357.3542,0.000,137.000,137
357.3576,0.000,115.000,116
357.3611,0.000,111.000,111
357.3646,0.000,114.000,114
357.3680,0.000,129.000,129
357.3715,0.000,107.000,107
357.3750,0.000,78.000,78.0
357.3785,0.000,70.000,70.0
357.3820,0.000,85.000,85.0
357.3854,0.000,92.000,92.0
357.3889,0.000,85.000,85.0
357.3924,0.000,87.000,87.0
357.3958,0.000,92.000,92.0
357.3993,0.000,104.000,104
357.4028,0.000,103.000,103
357.4062,0.000,114.000,114
357.4097,0.000,120.000,120
357.4132,0.000,119.000,119
357.4167,0.000,117.000,117
357.4201,0.000,107.000,107
357.4236,0.000,108.000,108
357.4271,0.000,112.000,112
357.4305,0.000,109.000,109
357.4340,0.000,109.000,109
357.4375,0.000,109.000,109
357.4410,0.000,113.000,113
357.4445,0.000,115.000,115
357.4479,0.000,124.000,124
357.4514,0.000,121.000,121
357.4549,0.000,113.000,113
357.4583,0.000,115.000,115
357.4618,0.000,118.000,118
357.4653,0.000,117.000,117
357.4688,0.000,115.000,115
357.4722,0.000,106.000,106
357.4757,0.000,109.000,109
357.4792,0.000,111.000,111
357.4826,0.000,114.000,114
357.4861,0.000,112.000,112
357.4896,0.000,109.000,109
357.4930,0.000,111.000,111
357.4965,0.000,109.000,109
357.5000,0.000,112.000,112
357.5035,0.000,108.000,108
357.5070,0.000,103.000,103
357.5104,0.000,99.000,99.0
357.5139,0.000,93.000,93.0
357.5174,0.000,93.000,93.0
357.5208,0.000,89.000,89.0
357.5243,0.000,86.000,86.0
357.5278,0.000,85.000,85.0
357.5312,0.000,83.000,83.0
357.5347,0.000,80.000,80.0
357.5382,0.000,71.000,71.0
357.5417,0.000,68.000,68.0
